site_number,store_size,market_share,car_traffic,seconds_to_near_highway,dist_nearest_act_site,Final_urbanicity,Pop_Estimate_CrYr,dist_nearest_grocery,Total_merch_revenue_2022,Median_HH_Income_CrYr,closest_tier1_competitor,Fresh_Food_Fast_Program_Indicator,site_number,division_desc,Region_ID,region_desc,Market_ID,site_country_id,site_state_desc,BU_simplified_name,Eastern_Canada_Breakdown
2701097,2340,0.3333333333333333,265810,97,0.835927561,Suburban,45612.22212228486,0.198747243,2168239.516,58825.91787531067,0.099864313,FALSE,2701097,3100 - Grand Canyon Division,3150,3150 - GR Region - Troy Beatty,3159,US,Arizona,GRAND CANYON,Other
2701116,2500,0.1,105007,83,29.02737992,Rural,3837.4195680048183,1.830912539,2359526.952,44019.37105203165,0.049194524113024767,FALSE,2701116,3100 - Grand Canyon Division,3120,3120 - GR Region - Ray Feeler,3122,US,Arizona,GRAND CANYON,Other
2701130,2500,0.36363636363636365,25517,503,2.207571424,Rural,100087.8369732337,2.892627441,3014256.059,62703.91325367566,0.029606921554183225,FALSE,2701130,3100 - Grand Canyon Division,3110,3110 - GR Region - Billie Anderson,3113,US,Arizona,GRAND CANYON,Other
2701140,2626,0.5294117647058824,11602,745,4.104508692,Urban,48684.494889668604,4.326141104,2315554.645,39701.264442347194,4.103279662087324,FALSE,2701140,3100 - Grand Canyon Division,3150,3150 - GR Region - Troy Beatty,3157,US,Arizona,GRAND CANYON,Other
2701149,4604,0.3208955223880597,646388,144,0.664316539,Urban,388068.66008429945,0.371680188,3613459.981,53788.70527724927,0.015929254774233653,TRUE,2701149,3100 - Grand Canyon Division,3140,3140 - GR Region - Claudia Figueroa,3148,US,Arizona,GRAND CANYON,Other
2701156,1788,0.024390243902439025,405213,17,34.9665756,Urban,88005.12717621923,0.202153411,1847536.991,58111.32088217506,0.3407251562918165,TRUE,2701156,2600 - West Coast Division,2650,2650 - WC Region - Southern CA North,2659,US,California,WEST COAST,Other
2701161,2300,0.071428571,62786,170,23.17278192,Suburban,36849.507904637445,12.3270934,2474288.716,41820.02999047155,0.9700997175165166,FALSE,2701161,2600 - West Coast Division,2650,2650 - WC Region - Southern CA North,2655,US,California,WEST COAST,Other
2701178,1700,0.25,23649,554,33.38497419,Suburban,13717.703939158539,15.72041832,2201986.93,41086.09575775185,0.5466390693718263,TRUE,2701178,2600 - West Coast Division,2650,2650 - WC Region - Southern CA North,2659,US,California,WEST COAST,Other
2701184,2612,0.2608695652173913,255517,529,1.232080605,Urban,203251.75128679464,0.639178286,1789047.252,55375.313516984395,0.022739753,FALSE,2701184,3100 - Grand Canyon Division,3130,3130 - GR Region - Carlos Estrada,3135,US,Arizona,GRAND CANYON,Other
2701190,2572,0.36363636363636365,493736,187,0.581707103,Urban,126329.27036807765,0.521143263,1332157.182,66843.90881504481,12.401504836396947,TRUE,2701190,1800 - Rocky Mountain Division,1830,1830 - RM Region - Victor Salas,1836,US,Texas,ROCKY MOUNTAINS,Other
2701197,2613,0.10526315789473684,394678,51,1.437534674,Suburban,36522.31553269941,0.399462729,1602168.409,82580.96273999226,0.2157001826449084,FALSE,2701197,2600 - West Coast Division,2650,2650 - WC Region - Southern CA North,2651,US,California,WEST COAST,Other
2701198,2561,0.3888888888888889,569768,37,4.574064201,Suburban,125951.55548306451,2.715986511,5379029.875,79714.81515912758,0.019684994,FALSE,2701198,3100 - Grand Canyon Division,3110,3110 - GR Region - Billie Anderson,3113,US,Arizona,GRAND CANYON,Other
2701200,2740,0.29914529914529914,1006099,115,0.236750491,Urban,406090.47132844315,0.911707919,2271488.958,48397.50329,0.032393499,TRUE,2701200,3100 - Grand Canyon Division,3130,3130 - GR Region - Carlos Estrada,3136,US,Arizona,GRAND CANYON,Other
2701202,2880,0.31343283582089554,585097,80,0.965954719,Suburban,247675.1082066179,0.17772382,2277668.355,61936.727656198265,0.018411667202774932,FALSE,2701202,3100 - Grand Canyon Division,3140,3140 - GR Region - Claudia Figueroa,3145,US,Arizona,GRAND CANYON,Other
2701213,2739,0.42857142857142855,168199,4011,1.822419556,Rural,12618.521631980286,1.246785751,2438570.409,52425.792472387206,0.028439829846634655,TRUE,2701213,3100 - Grand Canyon Division,3120,3120 - GR Region - Ray Feeler,3122,US,Arizona,GRAND CANYON,Other
2701215,2613,0.2,164986,602,1.767658082,Urban,50095.45316483229,0.781221189,1753636.967,64083.88830796504,1.3668819865712452,FALSE,2701215,2600 - West Coast Division,2650,2650 - WC Region - Southern CA North,2651,US,California,WEST COAST,Other
2701216,2843,0.36477987421383645,1775067,31,0.948740737,Urban,399585.5142062222,1.403809924,2505022.169,53761.27592852517,0.044356096046958046,FALSE,2701216,3100 - Grand Canyon Division,3110,3110 - GR Region - Billie Anderson,3117,US,Arizona,GRAND CANYON,Other
2701217,2588,0.3,90514,2592,1.654214103,Rural,14429.447577866129,1.888741678,2871957.194,54736.20793692401,0.003668282,FALSE,2701217,3100 - Grand Canyon Division,3120,3120 - GR Region - Ray Feeler,3122,US,Arizona,GRAND CANYON,Other
2701222,1400,0.16666666666666666,43088,742,7.168455333,Rural,5423.427146263439,0.902655983,1870187.585,54226.031286842306,0.032540522,FALSE,2701222,1700 - Southeast Division,1760,1760 - Southeast -  Rich Hicks,1761,US,Georgia,SOUTHEAST,Other
2701225,2749,0.4117647058823529,66993,487,1.558306512,Suburban,137076.85113747822,1.458863316,2512709.922,63613.804331878375,0.040024919,FALSE,2701225,3100 - Grand Canyon Division,3110,3110 - GR Region - Billie Anderson,3113,US,Arizona,GRAND CANYON,Other
2701227,2400,0.2727272727272727,943175,38,0.79766209,Urban,114100.12776264816,1.27504552,1384823.198,34669.79445876867,12.401504836396947,TRUE,2701227,1800 - Rocky Mountain Division,1830,1830 - RM Region - Victor Salas,1835,US,Texas,ROCKY MOUNTAINS,Other
2701232,2613,0.10526315789473684,288609,7,1.437534674,Suburban,38375.476124024106,1.323275667,1619004.002,83006.31455869648,0.18469035410481166,FALSE,2701232,2600 - West Coast Division,2650,2650 - WC Region - Southern CA North,2651,US,California,WEST COAST,Other
2701246,2680,0.050228311,506721,247,1.081795656,Urban,485861.03981931496,0.557515047,1403359.656,48719.16946304105,0.6914436973844835,FALSE,2701246,3100 - Grand Canyon Division,3160,3160 - GR Region - Maria Rodriguez,3163,US,Nevada,GRAND CANYON,Other
2701250,2680,0.3088235294117647,301332,187,0.955159631,Urban,421275.77362052567,0.9534302,1617012.138,56357.61328405666,0.9453507443717226,FALSE,2701250,3100 - Grand Canyon Division,3140,3140 - GR Region - Claudia Figueroa,3147,US,Arizona,GRAND CANYON,Other
2701253,2500,0.087209302,399832,275,0.571210093,Urban,401600.71367602143,0.137166458,2041107.888,45254.412413363156,0.052383164,FALSE,2701253,3100 - Grand Canyon Division,3160,3160 - GR Region - Maria Rodriguez,3161,US,Nevada,GRAND CANYON,Other
2701254,2519,0.031413612565445025,379606,236,1.439396687,Urban,494319.5549091919,0.515706243,1399448.931,57219.14800349994,1.2709966634365977,FALSE,2701254,3100 - Grand Canyon Division,3160,3160 - GR Region - Maria Rodriguez,3162,US,Nevada,GRAND CANYON,Other
2701257,2872,0.20588235294117646,213746,191,0.944308368,Urban,98672.24108,0.875650344,1485764.607,47114.03639767531,2.3121556669320102,TRUE,2701257,1800 - Rocky Mountain Division,1830,1830 - RM Region - Victor Salas,1835,US,Texas,ROCKY MOUNTAINS,Other
2701270,5672,0.021739130434782608,43970,245,4.51888934,Urban,278531.20262701594,0.455356559,1995497.248,58172.94022757849,0.05646478,TRUE,2701270,2600 - West Coast Division,2650,2650 - WC Region - Southern CA North,2655,US,California,WEST COAST,Other
2701286,2400,0.125,136201,44,28.19375587,Rural,8076.193362690887,0.157123113,1967979.375,51363.55934438512,0.017144542,FALSE,2701286,3100 - Grand Canyon Division,3130,3130 - GR Region - Carlos Estrada,3131,US,Arizona,GRAND CANYON,Other
2701302,2880,0.057522124,391130,243,1.378743244,Urban,535322.1245425041,0.144240232,1400734.11,40636.784620438455,1.4138697792728991,FALSE,2701302,3100 - Grand Canyon Division,3160,3160 - GR Region - Maria Rodriguez,3162,US,Nevada,GRAND CANYON,Other
2701309,2680,0.076923077,167276,365,1.67738729,Urban,264361.4634579566,1.547679153,2024644.839,61965.21904365662,0.8537944479614938,FALSE,2701309,3100 - Grand Canyon Division,3160,3160 - GR Region - Maria Rodriguez,3161,US,Nevada,GRAND CANYON,Other
2701341,2574,0.2,68406,44,35.96813302,Suburban,4665.852278264152,4.922830608,2150918.691,41834.07981168992,12.401504836396947,TRUE,2701341,1800 - Rocky Mountain Division,1870,1870 - RM Region - Robert Stroup,1878,US,New Mexico,ROCKY MOUNTAINS,Other
2701343,2696,0.2727272727272727,614671,74,1.289933552,Urban,342983.6245824754,1.172889326,1939786.004,52164.562837849255,0.046928055,TRUE,2701343,3100 - Grand Canyon Division,3140,3140 - GR Region - Claudia Figueroa,3146,US,Arizona,GRAND CANYON,Other
2701344,2880,0.3785310734463277,1674252,10,0.539744848,Urban,418652.28700259724,0.440275757,1575673.78,51531.503937162124,0.022461736,FALSE,2701344,3100 - Grand Canyon Division,3110,3110 - GR Region - Billie Anderson,3117,US,Arizona,GRAND CANYON,Other
2701345,2800,0.27835051546391754,957806,134,1.080542981,Urban,367293.55109330494,1.046004883,2390331.848,47865.199980214915,0.024283881188713802,TRUE,2701345,3100 - Grand Canyon Division,3130,3130 - GR Region - Carlos Estrada,3136,US,Arizona,GRAND CANYON,Other
2701346,2857,0.36875,249255,138,1.009926983,Urban,377889.5238,0.98957995,1491857.666,53266.37505513514,0.007451935,FALSE,2701346,3100 - Grand Canyon Division,3140,3140 - GR Region - Claudia Figueroa,3148,US,Arizona,GRAND CANYON,Other
2701347,2815,0.3308270676691729,932193,270,0.711211062,Urban,398941.1841,0.392345651,2899834.358,47138.54640070145,0.036576090462669984,FALSE,2701347,3100 - Grand Canyon Division,3120,3120 - GR Region - Ray Feeler,3127,US,Arizona,GRAND CANYON,Other
2701354,2680,0.058577405857740586,408787,153,1.702958673,Urban,526204.0340110896,0.662516487,2100585.074,40557.59304407614,0.8021638098174371,FALSE,2701354,3100 - Grand Canyon Division,3160,3160 - GR Region - Maria Rodriguez,3162,US,Nevada,GRAND CANYON,Other
2701356,2811,0.21875,109001,175,1.425928621,Rural,50363.23930100732,4.736361131,1922969.094,50759.88911256335,1.4293694985969365,FALSE,2701356,3100 - Grand Canyon Division,3110,3110 - GR Region - Billie Anderson,3112,US,Arizona,GRAND CANYON,Other
2701364,2680,0.092307692,397791,335,1.021237171,Urban,477529.6235539639,0.588681677,1307947.093,42414.73889459517,0.5137459153756911,FALSE,2701364,3100 - Grand Canyon Division,3160,3160 - GR Region - Maria Rodriguez,3161,US,Nevada,GRAND CANYON,Other
2701365,2680,0.06884058,757950,127,0.286758643,Urban,596133.2210272406,0.902818101,1673953.962,40306.68679863397,0.6801802517084153,FALSE,2701365,3100 - Grand Canyon Division,3160,3160 - GR Region - Maria Rodriguez,3161,US,Nevada,GRAND CANYON,Other
2701383,2800,0.4,40657,245,1.788907361,Rural,5474.806043472942,0.847186915,2453509.655,55515.75208521033,0.012980835107846662,TRUE,2701383,3100 - Grand Canyon Division,3120,3120 - GR Region - Ray Feeler,3122,US,Arizona,GRAND CANYON,Other
2701389,2840,0.25,76207,908,5.642441584,Rural,7231.202829116323,0.717395217,1931587.238,65264.878748655814,0.4638742484365468,FALSE,2701389,3100 - Grand Canyon Division,3120,3120 - GR Region - Ray Feeler,3121,US,Arizona,GRAND CANYON,Other
2701391,2800,0.071428571,54842,51,8.635544954,Rural,20648.941930195488,5.754748246,1487441.07,47761.11752059479,0.076345805,TRUE,2701391,2600 - West Coast Division,2660,2660 - WC Region - Southern CA South,2665,US,California,WEST COAST,Other
2701394,2847,0.3076923076923077,363737,354,0.467859027,Urban,98526.16463741333,0.209284872,1947276.02,44474.60528650747,0.034468808,FALSE,2701394,3100 - Grand Canyon Division,3110,3110 - GR Region - Billie Anderson,3112,US,Arizona,GRAND CANYON,Other
2701403,4000,0.4444444444444444,340799,117,245,Suburban,172006.7941,1.556817878,1370620.761,102916.09747830793,0.32053146097933927,TRUE,2701403,1600 - Coastal Carolina Division,1620,1620 - Coastal Carolina - Aron Pierce,1628,US,North Carolina,COASTAL CAROLINAS,Other
2701412,5881,0.092307692,354365,72,3.577620127,Suburban,102675.32920442261,2.472598276,2354226.619,47643.79388176326,0.6383551541051306,TRUE,2701412,1700 - Southeast Division,1750,1750 - Southeast - Mark Kesmodel,1757,US,Georgia,SOUTHEAST,Other
2701418,2850,0.203125,408729,23,1.027346885,Urban,165283.06039761705,1.035756045,1676753.18,33943.95512041417,5.410799311077663,TRUE,2701418,1800 - Rocky Mountain Division,1830,1830 - RM Region - Victor Salas,1835,US,Texas,ROCKY MOUNTAINS,Other
2701422,2500,0.4025974025974026,469080,688,1.124550631,Urban,198695.7865987089,0.723241592,1853747.321,39691.61088009033,0.004700373,FALSE,2701422,3100 - Grand Canyon Division,3150,3150 - GR Region - Troy Beatty,3154,US,Arizona,GRAND CANYON,Other
2701430,2700,0.125,103069,55,26.03613968,Rural,4761.140756143797,8.949941956,1632303.896,35313.322479737064,12.401504836396947,TRUE,2701430,1800 - Rocky Mountain Division,1870,1870 - RM Region - Robert Stroup,1875,US,New Mexico,ROCKY MOUNTAINS,Other
2701431,2681,0.1111111111111111,90818,20,33.21359193,Rural,4833.613258121804,0.146030213,2297256.958,42349.720020084984,0.093242929,FALSE,2701431,3100 - Grand Canyon Division,3150,3150 - GR Region - Troy Beatty,3159,US,Arizona,GRAND CANYON,Other
2701437,5881,0.090909091,134834,212,1.768299383,Suburban,43063.91741610744,0.129748607,4969118.603,43236.156764078936,0.033756695337025217,TRUE,2701437,3100 - Grand Canyon Division,3130,3130 - GR Region - Carlos Estrada,3131,US,Arizona,GRAND CANYON,Other
2701445,2678,0.2222222222222222,91492,1364,2.943479169,Rural,10939.818485913333,1.645512055,3081268.316,43533.64468110113,0.16854864381230417,FALSE,2701445,3100 - Grand Canyon Division,3140,3140 - GR Region - Claudia Figueroa,3141,US,Arizona,GRAND CANYON,Other
2701449,2840,0.4,485492,71,1.216197505,Urban,185846.1231117162,0.86513259,2280078.948,38494.788787330515,0.005236121,FALSE,2701449,3100 - Grand Canyon Division,3150,3150 - GR Region - Troy Beatty,3156,US,Arizona,GRAND CANYON,Other
2701473,3007,0.15789473684210525,148252,250,0.650411537,Suburban,45369.71334276263,0.879547266,3626368.292,55442.069631654456,0.002943845,FALSE,2701473,3100 - Grand Canyon Division,3130,3130 - GR Region - Carlos Estrada,3131,US,Arizona,GRAND CANYON,Other
2701479,2680,0.2922077922077922,1489597,107,0.515868473,Urban,497829.4223700547,0.402772701,2301140.006,59924.879604982954,0.035767418070569656,TRUE,2701479,3100 - Grand Canyon Division,3140,3140 - GR Region - Claudia Figueroa,3147,US,Arizona,GRAND CANYON,Other
2701483,2840,0.14285714285714285,85063,2719,5.350463259,Suburban,6539.3932916622825,0.257114865,2806914.214,46123.68616769079,0.044295675,FALSE,2701483,3100 - Grand Canyon Division,3130,3130 - GR Region - Carlos Estrada,3131,US,Arizona,GRAND CANYON,Other
2701488,3200,0.375,118550,29,1.015152762,Suburban,45196.53212105017,1.746424788,2080335.127,58006.61783146161,0.056716457,FALSE,2701488,3100 - Grand Canyon Division,3150,3150 - GR Region - Troy Beatty,3159,US,Arizona,GRAND CANYON,Other
2701490,3194,0.14285714285714285,255020,84,2.276189167,Suburban,144237.04809449296,1.799724363,1569527.543,76254.79656047454,1.8945944993432315,TRUE,2701490,1700 - Southeast Division,1720,1720 - Southeast - Vijay Patel,1723,US,North Carolina,SOUTHEAST,Other
2701491,3200,0.0625,71114,477,3.231907293,Rural,44828.44794790204,2.581236938,1930843.438,47716.667494170695,2.585740433875049,TRUE,2701491,1700 - Southeast Division,1720,1720 - Southeast - Vijay Patel,1723,US,North Carolina,SOUTHEAST,Other
2701492,3200,0.086206897,178340,218,5.060100434,Suburban,109116.79454605194,1.089470095,1908888.755,61695.079964854915,2.206822708790963,TRUE,2701492,1700 - Southeast Division,1720,1720 - Southeast - Vijay Patel,1723,US,North Carolina,SOUTHEAST,Other
2701493,3200,0.03125,246580,6,9.799283916,Suburban,40515.55519550782,0.179757134,2463593.289,41327.782545434726,0.009663202,TRUE,2701493,1600 - Coastal Carolina Division,1610,1610 - Coastal Carolina - Jason Murray,1613,US,North Carolina,COASTAL CAROLINAS,Other
2701494,4206,0.045454545454545456,108589,28,14.03922575,Rural,12827.435268437039,0.204943026,1530576.856,53472.92718512654,0.017231472803364248,TRUE,2701494,1600 - Coastal Carolina Division,1610,1610 - Coastal Carolina - Jason Murray,1613,US,North Carolina,COASTAL CAROLINAS,Other
2701495,4210,0.055555556,342722,0,2.522803372,Suburban,122692.96411685758,0.206466745,1287236.343,64008.99815057452,0.018090286,TRUE,2701495,1600 - Coastal Carolina Division,1610,1610 - Coastal Carolina - Jason Murray,1613,US,North Carolina,COASTAL CAROLINAS,Other
2701496,4074,0.13559322033898305,205186,256,0.087134616,Suburban,98912.18792877368,1.126791307,2239284.831,54323.77402372713,0.087696791,TRUE,2701496,1700 - Southeast Division,1720,1720 - Southeast - Vijay Patel,1729,US,North Carolina,SOUTHEAST,Other
2701501,3224,0.10909090909090909,150000,306,2.383132034,Suburban,116998.02584183899,0.15740506,2005202.121,93274.75015,0.019436788985489905,TRUE,2701501,1700 - Southeast Division,1720,1720 - Southeast - Vijay Patel,1728,US,North Carolina,SOUTHEAST,Other
2701502,2680,0.3465909090909091,1998931,40,1.034715841,Urban,437739.00074072107,1.089993538,1356701.455,56902.26358577688,0.046109882,FALSE,2701502,3100 - Grand Canyon Division,3140,3140 - GR Region - Claudia Figueroa,3148,US,Arizona,GRAND CANYON,Other
2701503,2755,0.34177215189873417,274677,159,0.924055181,Urban,411115.07307014475,0.919547174,1902166.006,63416.85872228239,0.037766398,TRUE,2701503,3100 - Grand Canyon Division,3110,3110 - GR Region - Billie Anderson,3118,US,Arizona,GRAND CANYON,Other
2701505,3224,0.18181818181818182,28950,1283,0.937741808,Rural,19861.860033595374,0.157231635,2236318.32,63069.676634918644,0.168687723,TRUE,2701505,1700 - Southeast Division,1730,1730 - Southeast - Lauren Conner,1733,US,South Carolina,SOUTHEAST,Other
2701506,2693,0.30303030303030304,378540,235,0.695744549,Urban,257945.4164,0.156968821,1143046.823,51036.625198269496,2.6506880923582443,TRUE,2701506,1800 - Rocky Mountain Division,1830,1830 - RM Region - Victor Salas,1831,US,Texas,ROCKY MOUNTAINS,Other
2701507,3224,0.16363636363636364,590338,86,1.309338851,Suburban,94665.67954854974,1.035348779,2727290.502,83290.75466756117,0.9570687989632761,TRUE,2701507,1700 - Southeast Division,1730,1730 - Southeast - Lauren Conner,1734,US,South Carolina,SOUTHEAST,Other
2701510,3750,0.073529412,302440,13,4.225926752,Urban,139516.82307606077,0.090339253,1217441.128,54986.11406150256,0.004352491,TRUE,2701510,1600 - Coastal Carolina Division,1610,1610 - Coastal Carolina - Jason Murray,1611,US,North Carolina,COASTAL CAROLINAS,Other
2701511,3750,0.088235294,269410,16,2.101288854,Urban,182870.73967058663,0.873026385,1678823.509,84112.39753964366,0.070945069,FALSE,2701511,1600 - Coastal Carolina Division,1620,1620 - Coastal Carolina - Aron Pierce,1628,US,North Carolina,COASTAL CAROLINAS,Other
